Nr wiersza,Nr zamówienia,Data zamówienia,Priorytet zamówienia,Wielkość zamówienia,Data wysyłki,Rodzaj transportu,Rodzaj opakowania,Segment rynku,Region,Województwo,Miasto,Kod pocztowy,Nr klienta,Kategoria produktu,Podkategoria produktu,Nazwa produktu,Sprzedaż,Cena jednostkowa,Rabat procentowy,Marża podstawowa,Koszt dostawy,Zysk,Miesiąc wysyłki
25068,PL-2014-086217,41658,krytyczny,14,41660,lądowy,kontener,biuro w domu,centralny,łódzkie,Wolbórz,74-006,K01628,urządzenia techniczne,urządzenia biurowe,Panasonic KX-P1150 Dot Matrix Printer,6495.965,509.075,0.1,0.56,62.475,2877.189,1
25069,PL-2013-089310,41544,krytyczny,3,41547,lotniczy standardowy,małe pudełko,korporacja,południowy,śląskie,Jastrzębie-Zdrój,33-142,K02443,artykuły biurowe,segregatory,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",158.9,50.575,0.07,0.38,25.095,-106.477,9
25070,PL-2013-086494,41344,średni,8,41346,lotniczy standardowy,duże pudełko,mała firma,północno-zachodni,wielkopolskie,Buk,32-127,K03169,artykuły biurowe,teczki,Tennsco Industrial Shelving,1290.975,171.185,0.1,0.83,122.5,-490.735,3
25071,PL-2014-089135,41818,krytyczny,12,41820,lotniczy ekspresowy,małe pudełko,biuro w domu,centralny,mazowieckie,Bieżuń,31-313,K03218,artykuły biurowe,segregatory,GBC DocuBind TL200 Manual Binding Machine,9045.855,783.93,0.05,0.38,52.535,-63.112,6
25072,PL-2012-090745,41079,nieokreślony,17,41080,lotniczy standardowy,średnie pudełko,osoba fizyczna,północny,warmińsko-mazurskie,Korsze,33-134,K01478,urządzenia techniczne,urządzenia biurowe,Canon P1-DHIII Palm Printing Calculator,1134.805,62.93,0,0.4,29.785,-68.747,6
25073,PL-2012-090417,41144,niski,17,41149,lotniczy standardowy,małe opakowanie,mała firma,północny,warmińsko-mazurskie,Grunwald,59-750,K01950,artykuły biurowe,akcesoria piśmiennicze,Boston KS Multi-Size Manual Pencil Sharpener,1296.225,80.465,0.09,0.57,31.465,-105.0686,8
25074,PL-2014-090212,41642,niski,7,41644,lądowy,kontener,korporacja,południowo-zachodni,dolnośląskie,Siechnice,02-151,K00989,meble,krzesła,Hon GuestStacker Chair,5742.065,793.345,0.02,0.59,98.56,3613.6898,1
25075,PL-2013-091008,41559,nieokreślony,9,41560,lądowy,kontener,mała firma,południowo-zachodni,dolnośląskie,Przeworno,55-416,K00503,artykuły biurowe,przyrządy,Avanti 1.7 Cu. Ft. Refrigerator,3077.235,353.43,0.06,0.57,54.81,768.0344,10
25076,PL-2013-088228,41523,niski,5,41527,lotniczy standardowy,woreczek foliowy,osoba fizyczna,północny,warmińsko-mazurskie,Pasłęk,24-501,K02050,artykuły biurowe,papier,"Wirebound Message Book, 4 per Page",103.18,19.005,0,0.36,3.325,-327.957,9
25077,PL-2013-088228,41523,niski,22,41523,lotniczy ekspresowy,woreczek foliowy,osoba fizyczna,północny,warmińsko-mazurskie,Pasłęk,24-501,K02050,artykuły biurowe,spinacze i zszywki,Staples Paper Clips,187.18,8.645,0.07,0.38,3.57,1009.11405,9
25078,PL-2011-087748,40692,wysoki,11,40694,lotniczy standardowy,średnie pudełko,korporacja,północno-zachodni,lubuskie,Lubniewice,30-265,K01713,urządzenia techniczne,urządzenia biurowe,TI 36X Solar Scientific Calculator,995.365,83.965,0.01,0.38,22.05,-21.707,5
25079,PL-2014-086143,41964,średni,25,41966,lotniczy standardowy,małe pudełko,biuro w domu,wschodni,podlaskie,Czarna Białostocka,50-701,K02916,urządzenia techniczne,telefony,iDEN i95,4808.965,230.965,0.05,0.59,69.965,302.598296,11
25080,PL-2014-091428,41865,średni,5,41867,lotniczy standardowy,małe pudełko,mała firma,północny,warmińsko-mazurskie,Stawiguda,29-801,K02749,artykuły biurowe,segregatory,Large Capacity Hanging Post Binders,467.355,87.325,0.02,0.39,10.465,-372.939,8
25081,PL-2014-091428,41865,średni,11,41866,lotniczy standardowy,woreczek foliowy,mała firma,północny,warmińsko-mazurskie,Stawiguda,29-801,K02749,artykuły biurowe,papier,EcoTones® Memo Sheets,145.215,14,0.09,0.37,4.55,-2381.988,8
25082,PL-2013-090036,41425,nieokreślony,13,41427,lotniczy ekspresowy,duże pudełko,mała firma,wschodni,podlaskie,Choroszcz,68-005,K00020,artykuły biurowe,teczki,Space Solutions Commercial Steel Shelving,2807.735,226.275,0.06,0.8,122.5,-3253.88,6
25083,PL-2013-090036,41425,nieokreślony,1,41426,lądowy,wielkie pudło,mała firma,wschodni,podlaskie,Choroszcz,68-005,K00020,meble,stoły,Anderson Hickey Conga Table Tops & Accessories,85.68,53.305,0,0.76,97.125,-188.244,6
25084,PL-2013-089926,41471,wysoki,1,41472,lotniczy ekspresowy,małe pudełko,mała firma,północno-zachodni,zachodniopomorskie,Tychowo,97-303,K00080,artykuły biurowe,teczki,"24 Capacity Maxi Data Binder Racks, Pearl",740.32,736.925,0.05,0.6,34.965,-947.45,7
25085,PL-2013-089926,41471,wysoki,7,41472,lotniczy ekspresowy,małe pudełko,mała firma,północny,warmińsko-mazurskie,Piecki,97-035,K00081,urządzenia techniczne,telefony,Timeport L7089,2691.815,440.965,0,0.58,26.915,1070.874,7
25086,PL-2014-089256,41700,wysoki,8,41702,lotniczy standardowy,małe pudełko,biuro w domu,północno-zachodni,lubuskie,Tuplice,63-119,K01807,artykuły biurowe,segregatory,Fellowes PB300 Plastic Comb Binding Machine,10305.33,1357.965,0.07,0.38,69.965,7110.6777,3
25087,PL-2014-086805,41881,wysoki,22,41881,lotniczy standardowy,małe pudełko,korporacja,północny,kujawsko-pomorskie,Strzelno,61-761,K03134,artykuły biurowe,koperty,Brown Kraft Recycled Envelopes,1223.88,59.43,0.09,0.35,43.365,-206.00888,8
25088,PL-2013-090455,41524,nieokreślony,23,41526,lotniczy standardowy,małe pudełko,korporacja,południowo-zachodni,dolnośląskie,Mirsk,77-590,K00863,artykuły biurowe,przyrządy,Staples 4 Outlet Surge Protector,652.855,30.345,0.1,0.58,12.25,-131.005,9
25089,PL-2014-091478,41675,średni,6,41676,lądowy,kontener,biuro w domu,centralny,mazowieckie,Korytnica,20-814,K03372,meble,krzesła,Novimex Turbo Task Chair,1437.24,248.43,0.1,0.73,105,-1526.805,2
25090,PL-2012-090947,41046,niski,14,41048,lotniczy standardowy,woreczek foliowy,osoba fizyczna,południowo-zachodni,dolnośląskie,Milicz,99-336,K03026,artykuły biurowe,akcesoria piśmiennicze,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",217.945,16.205,0.05,0.52,6.755,-17.36,5
25091,PL-2012-090947,41046,niski,17,41055,lotniczy standardowy,małe pudełko,osoba fizyczna,południowo-zachodni,dolnośląskie,Milicz,99-336,K03026,urządzenia techniczne,telefony,6120,3511.585,230.965,0.01,0.58,30.8,2341.3635,5
25092,PL-2011-087004,40656,średni,3,40657,lotniczy standardowy,małe pudełko,osoba fizyczna,centralny,mazowieckie,Kobyłka,84-084,K01304,artykuły biurowe,etykiety,Avery 507,30.59,10.08,0.08,0.39,1.75,21.1071,4
25093,PL-2011-086173,40836,średni,8,40837,lądowy,wielkie pudło,osoba fizyczna,centralny,mazowieckie,Gózd,24-281,K00970,meble,szafki,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",5082.63,598.43,0,0.66,125.615,-359.317,10
25094,PL-2014-086180,41932,średni,22,41934,lotniczy standardowy,duże pudełko,osoba fizyczna,centralny,mazowieckie,Gózd,24-281,K00970,urządzenia techniczne,kopiarki i faksy,Canon PC1080F Personal Copier,47899.355,2099.965,0.04,0.5,85.715,57.183,10
25095,PL-2011-090327,40841,krytyczny,19,40843,lotniczy standardowy,małe pudełko,osoba fizyczna,południowo-zachodni,dolnośląskie,Środa Śląska,95-616,K02570,artykuły biurowe,przyrządy,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",307.475,15.295,0,0.59,18.025,-525.9114,10
25096,PL-2011-090327,40841,krytyczny,14,40842,lądowy,kontener,osoba fizyczna,południowo-zachodni,dolnośląskie,Środa Śląska,95-616,K02570,meble,krzesła,Global Troy™ Executive Leather Low-Back Tilter,26003.705,1753.43,0.01,0.6,196,17146.9508,10
25097,PL-2011-090327,40841,krytyczny,18,40841,lotniczy standardowy,małe pudełko,osoba fizyczna,południowo-zachodni,dolnośląskie,Środa Śląska,95-616,K02570,meble,wyposażenie wnętrza,"DAX Copper Panel Document Frame, 5 x 7 Size",785.015,44.03,0.02,0.43,18.06,156.492,10
25098,PL-2011-090327,40841,krytyczny,7,40842,lotniczy standardowy,woreczek foliowy,osoba fizyczna,południowo-zachodni,dolnośląskie,Środa Śląska,95-616,K02570,meble,wyposażenie wnętrza,Deflect-O® Glasstique™ Clear Desk Accessories,179.2,26.95,0.1,0.52,12.88,-79.191,10
25099,PL-2013-087183,41626,wysoki,20,41627,lotniczy standardowy,małe pudełko,korporacja,wschodni,lubelskie,Obsza,22-102,K00093,artykuły biurowe,segregatory,GBC Plastic Binding Combs,552.055,25.83,0.01,0.36,40.285,68.187,12
25100,PL-2013-087183,41626,wysoki,8,41628,lotniczy ekspresowy,woreczek foliowy,korporacja,wschodni,lubelskie,Obsza,22-102,K00093,artykuły biurowe,papier,"""While you Were Out"" Message Book, One Form per Page",105.035,12.985,0.1,0.35,6.755,2415.693,12
25101,PL-2013-087183,41626,wysoki,25,41628,lądowy,wielkie pudło,korporacja,wschodni,lubelskie,Obsza,22-102,K00093,meble,stoły,"Iceberg OfficeWorks 42"" Round Tables",13238.015,528.43,0.01,0.7,56.035,-1665.755,12
25102,PL-2014-086653,41952,krytyczny,23,41953,lotniczy ekspresowy,duże pudełko,osoba fizyczna,północny,kujawsko-pomorskie,Kowal,45-014,K01680,artykuły biurowe,przyrządy,Euro Pro Shark Stick Mini Vacuum,4999.785,213.43,0.02,0.59,171.5,1163.6772,11
25103,PL-2013-089109,41624,krytyczny,25,41625,lotniczy standardowy,małe opakowanie,biuro w domu,południowy,śląskie,Jeleśnia,61-032,K01771,artykuły biurowe,nożyczki i linijki,"Acme® 8"" Straight Scissors",1050.385,45.43,0.08,0.6,10.99,146.265,12
25104,PL-2012-091138,41169,wysoki,13,41171,lotniczy standardowy,małe pudełko,korporacja,centralny,mazowieckie,Czarnia,10-583,K03022,artykuły biurowe,segregatory,GBC Imprintable Covers,532.91,38.43,0,0.36,17.99,152.88525,9
25105,PL-2012-091138,41169,wysoki,21,41171,lądowy,wielkie pudło,korporacja,centralny,mazowieckie,Czarnia,10-583,K03022,meble,stoły,Bevis 36 x 72 Conference Tables,8768.27,435.715,0.06,0.63,181.79,-1052.992441,9
25106,PL-2014-086218,41697,wysoki,8,41699,lotniczy standardowy,małe pudełko,biuro w domu,północno-zachodni,wielkopolskie,Złotów,74-012,K01629,artykuły biurowe,segregatory,Ibico Hi-Tech Manual Binding System,8280.125,1067.465,0.04,0.4,69.965,5713.28625,3
25107,PL-2014-086765,41966,średni,1,41967,lądowy,kontener,osoba fizyczna,centralny,mazowieckie,Konstancin-Jeziorna,12-208,K02416,meble,krzesła,Office Star Flex Back Scooter Chair with White Frame,454.58,388.43,0.1,0.71,105,145.9976,11
25108,PL-2012-086758,41236,średni,16,41238,lotniczy standardowy,małe pudełko,osoba fizyczna,wschodni,lubelskie,Puławy,23-223,K02420,urządzenia techniczne,telefony,R280,7194.95,545.965,0.05,0.55,31.465,2280.453,11
25109,PL-2013-085830,41578,niski,22,41582,lądowy,kontener,korporacja,północny,warmińsko-mazurskie,Pisz,98-208,K02869,meble,krzesła,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",15825.635,703.43,0,0.58,83.16,8153.04,11
25110,PL-2013-085830,41578,niski,10,41578,lotniczy ekspresowy,małe pudełko,korporacja,północny,warmińsko-mazurskie,Pisz,98-208,K02869,artykuły biurowe,etykiety,Avery 491,164.815,14.455,0.07,0.39,3.465,113.72235,10
25111,PL-2011-090973,40886,nieokreślony,4,40887,lotniczy standardowy,średnie pudełko,osoba fizyczna,północny,warmińsko-mazurskie,Gietrzwałd,60-510,K00326,urządzenia techniczne,telefony,Bell Sonecor JB700 Caller ID,99.61,27.965,0.06,0.6,17.605,-102.102,12
25112,PL-2012-086816,41161,nieokreślony,9,41162,lotniczy standardowy,małe pudełko,biuro w domu,północny,pomorskie,Stary Targ,27-288,K01528,urządzenia techniczne,akcesoria komputerowe,"Micro Innovations Micro 3000 Keyboard, Black",779.87,92.085,0.08,0.75,20.615,684.348,9
25113,PL-2014-086824,41891,nieokreślony,1,41891,lotniczy standardowy,małe pudełko,biuro w domu,północny,pomorskie,Stary Targ,27-288,K01528,artykuły biurowe,etykiety,Self-Adhesive Address Labels for Typewriters by Universal,26.32,25.585,0.02,0.38,1.715,139.188,9
25114,PL-2014-086986,41832,średni,6,41834,lotniczy ekspresowy,małe pudełko,korporacja,północno-zachodni,zachodniopomorskie,Bobolice,74-074,K02785,artykuły biurowe,papier,HP Office Paper (20Lb. and 87 Bright),158.725,23.38,0.02,0.37,24.255,-142.65048,7
25115,PL-2012-090203,40987,niski,12,40992,lotniczy standardowy,małe pudełko,korporacja,południowy,śląskie,Herby,03-839,K00990,urządzenia techniczne,telefony,Talkabout T8367,2212.035,230.965,0.1,0.56,31.465,1281.6405,3
25116,PL-2014-091055,41680,wysoki,5,41681,lotniczy standardowy,małe pudełko,korporacja,północno-zachodni,wielkopolskie,Osiek Mały,46-041,K00721,urządzenia techniczne,akcesoria komputerowe,PC Concepts 116 Key Quantum 3000 Keyboard,558.88,115.43,0.04,0.75,19.25,-458.08,2
25117,PL-2011-090439,40828,niski,2,40835,lądowy,kontener,osoba fizyczna,południowo-zachodni,dolnośląskie,Węgliniec,86-314,K00754,urządzenia techniczne,urządzenia biurowe,Epson C82 Color Inkjet Printer,853.51,419.965,0.06,0.36,49,-726.879258,10
25118,PL-2013-090754,41345,nieokreślony,6,41347,lotniczy standardowy,małe pudełko,osoba fizyczna,wschodni,podkarpackie,Strzyżów,34-741,K03284,artykuły biurowe,segregatory,Fellowes PB300 Plastic Comb Binding Machine,7919.66,1357.965,0.1,0.38,69.965,628.593,3
25119,PL-2013-089919,41471,krytyczny,16,41473,lotniczy standardowy,średnie pudełko,biuro w domu,północny,pomorskie,Rumia,98-408,K00691,meble,wyposażenie wnętrza,"DAX Value U-Channel Document Frames, Easel Back",304.605,17.395,0,0.54,19.985,-520.8,7
25120,PL-2014-090242,41725,wysoki,6,41727,lotniczy standardowy,małe pudełko,mała firma,południowo-zachodni,dolnośląskie,Kobierzyce,50-208,K00234,artykuły biurowe,przyrządy,Staples 6 Outlet Surge,240.31,41.895,0.07,0.58,17.43,-125.79,3
25121,PL-2011-090238,40629,wysoki,7,40631,lotniczy standardowy,małe pudełko,mała firma,południowo-zachodni,dolnośląskie,Kobierzyce,50-208,K00234,artykuły biurowe,segregatory,Lock-Up Easel 'Spel-Binder',691.565,99.855,0.03,0.38,5.215,477.17985,3
25122,PL-2011-090238,40629,wysoki,2,40631,lotniczy standardowy,małe opakowanie,mała firma,południowo-zachodni,dolnośląskie,Kobierzyce,50-208,K00234,urządzenia techniczne,akcesoria komputerowe,"Memorex 4.7GB DVD+R, 3/Pack",115.64,53.48,0.01,0.42,6.965,-43.61,3
25123,PL-2014-091532,41918,średni,18,41920,lotniczy standardowy,małe pudełko,mała firma,wschodni,podkarpackie,Kuryłówka,30-458,K02476,urządzenia techniczne,telefony,TimeportP7382,10225.53,720.965,0.1,0.56,31.465,-655.13,10
25124,PL-2014-087024,41677,średni,2,41678,lotniczy standardowy,duże pudełko,mała firma,południowo-zachodni,dolnośląskie,Jordanów Śląski,81-001,K00603,meble,krzesła,SAFCO Arco Folding Chair,1907.85,966.7,0.1,NA,85.715,27.72,2
25125,PL-2014-087024,41677,średni,9,41678,lotniczy ekspresowy,małe opakowanie,mała firma,południowo-zachodni,dolnośląskie,Jordanów Śląski,81-001,K00603,urządzenia techniczne,akcesoria komputerowe,"Imation Neon Mac Format Diskettes, 10/Pack",269.325,28.42,0.01,0.77,9.905,-182.63,2
25126,PL-2011-089054,40745,niski,4,40750,lotniczy standardowy,małe pudełko,biuro w domu,północno-zachodni,wielkopolskie,Książ Wielkopolski,76-053,K02423,urządzenia techniczne,akcesoria komputerowe,Logitech Cordless Elite Duo,1452.185,353.43,0.04,0.4,25.13,944.79,7
25127,PL-2014-090010,41916,niski,25,41921,lotniczy ekspresowy,małe pudełko,biuro w domu,centralny,łódzkie,Białaczów,84-118,K01991,artykuły biurowe,papier,Xerox 1996,572.215,22.68,0.04,0.37,32.095,-872.445,10
25128,PL-2014-090550,41765,krytyczny,12,41767,lotniczy standardowy,małe pudełko,mała firma,północny,pomorskie,Gdynia,46-203,K01416,artykuły biurowe,segregatory,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1815.695,143.43,0,0.37,26.145,1252.82955,5
25129,PL-2011-090538,40669,krytyczny,1,40670,lądowy,wielkie pudło,mała firma,północny,pomorskie,Gdynia,46-203,K01416,meble,stoły,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1649.235,1460.9,0.02,0.79,263.305,-2222.0289,5
25130,PL-2013-091418,41437,średni,10,41438,lotniczy standardowy,małe pudełko,mała firma,północny,kujawsko-pomorskie,Lisewo,30-084,K02487,artykuły biurowe,segregatory,GBC Plastic Binding Combs,274.855,25.83,0.03,0.36,40.285,1.596,6
25131,PL-2013-090457,41625,krytyczny,14,41625,lotniczy standardowy,małe pudełko,korporacja,południowo-zachodni,dolnośląskie,Mirsk,77-590,K00863,artykuły biurowe,segregatory,Cardinal Holdit Business Card Pockets,249.55,17.43,0.07,0.37,17.325,-112.41825,12
25132,PL-2013-090457,41625,krytyczny,6,41627,lądowy,kontener,korporacja,południowo-zachodni,dolnośląskie,Mirsk,77-590,K00863,urządzenia techniczne,urządzenia biurowe,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",10052.42,1753.43,0.09,0.38,98.49,5870.3925,12
25133,PL-2013-090457,41625,krytyczny,21,41625,lotniczy ekspresowy,małe opakowanie,korporacja,południowo-zachodni,dolnośląskie,Mirsk,77-590,K00863,artykuły biurowe,nożyczki i linijki,Fiskars® Softgrip Scissors,791.28,38.43,0.06,0.57,11.795,135.3975,12
25134,PL-2012-090990,41152,wysoki,17,41152,lotniczy standardowy,małe opakowanie,osoba fizyczna,wschodni,świętokrzyskie,Stopnica,97-420,K03325,artykuły biurowe,nożyczki i linijki,Acme® Box Cutter Scissors,589.925,35.805,0.08,0.59,16.38,-91.182,8
25135,PL-2014-085923,41791,niski,13,41791,lądowy,kontener,korporacja,południowy,śląskie,Dąbrowa Górnicza,73-120,K02631,meble,krzesła,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,8761.9,633.43,0.01,0.69,105,4020.618,6
25136,PL-2014-086563,41823,krytyczny,17,41823,lotniczy standardowy,małe pudełko,korporacja,centralny,łódzkie,Opoczno,61-604,K00574,urządzenia techniczne,telefony,A1228,10384.01,685.965,0.03,0.58,31.465,7164.9669,7
25137,PL-2014-087644,41841,niski,12,41845,lotniczy standardowy,małe opakowanie,osoba fizyczna,centralny,mazowieckie,Wilga,44-133,K02885,urządzenia techniczne,akcesoria komputerowe,"Memorex 80 Minute CD-R Spindle, 100/Pack",1810.2,153.93,0.02,0.44,6.965,1249.038,7
25138,PL-2013-089931,41281,krytyczny,8,41283,lotniczy standardowy,małe opakowanie,biuro w domu,północno-zachodni,wielkopolskie,Szamocin,48-066,K03345,urządzenia techniczne,telefony,Accessory13,864.955,125.965,0.01,0.57,4.375,511.50204,1
25139,PL-2013-089080,41309,średni,9,41310,lotniczy ekspresowy,woreczek foliowy,korporacja,południowy,śląskie,Cieszyn,65-807,K01442,artykuły biurowe,spinacze i zszywki,Stockwell Push Pins,72.415,7.63,0.09,0.52,2.73,27.825,2
25140,PL-2013-089080,41309,średni,13,41311,lotniczy standardowy,małe pudełko,korporacja,wschodni,podkarpackie,Błażowa,63-130,K01443,urządzenia techniczne,telefony,StarTAC 6500,4751.81,440.965,0.08,0.59,30.8,3278.7489,2
25141,PL-2014-089840,42003,nieokreślony,3,42003,lądowy,kontener,korporacja,centralny,łódzkie,Ozorków,94-533,K03265,meble,krzesła,Novimex Fabric Task Chair,684.46,213.43,0.06,0.7,105,-196.34496,12
25142,PL-2014-089840,42003,nieokreślony,18,42003,lotniczy ekspresowy,małe pudełko,korporacja,centralny,łódzkie,Ozorków,94-533,K03265,artykuły biurowe,teczki,"Tenex Personal Project File with Scoop Front Design, Black",806.575,47.18,0.1,0.59,15.785,-17.72232,12
25143,PL-2014-088442,41801,niski,1,41801,lotniczy ekspresowy,małe pudełko,osoba fizyczna,północny,warmińsko-mazurskie,Banie Mazurskie,95-501,K03201,artykuły biurowe,papier,Computer Printout Paper with Letter-Trim Perforations,119.315,66.395,0.05,0.37,31.605,-55.72,6
25144,PL-2014-090443,41729,wysoki,1,41731,lotniczy standardowy,małe pudełko,korporacja,południowo-zachodni,dolnośląskie,Węgliniec,86-314,K00754,artykuły biurowe,teczki,"24 Capacity Maxi Data Binder Racks, Pearl",714.07,736.925,0.05,0.6,34.965,-526.015,4
25145,PL-2014-086551,41855,krytyczny,21,41855,lotniczy standardowy,małe pudełko,korporacja,centralny,mazowieckie,Łochów,45-503,K02981,urządzenia techniczne,telefony,CF 688,9937.48,545.965,0.01,0.58,31.465,6856.8612,8
25146,PL-2014-090943,41745,wysoki,6,41746,lotniczy standardowy,małe pudełko,osoba fizyczna,wschodni,lubelskie,Ułęż,11-226,K00764,artykuły biurowe,etykiety,Avery 510,78.995,13.125,0.05,0.37,1.75,54.50655,4
25147,PL-2013-090030,41453,krytyczny,16,41454,lotniczy standardowy,duże pudełko,biuro w domu,północno-zachodni,zachodniopomorskie,Koszalin,85-204,K00526,artykuły biurowe,teczki,Carina Double Wide Media Storage Towers in Natural & Black,4398.31,283.43,0.06,0.81,122.5,-2861.656,6
